Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
ActRaiser 2: Chinmoku e no Seisen@ActRaiser 2 沈黙への聖戦,ActRaiser 2: Chinmoku e no Seisen@ActRaiser 2 アクトレイザー2 沈黙への聖戦,actraiser2chinmokuenoseisen,Japan,1993-10-29,Quintet/Ancient,Enix,#players:1 #genre:action>platformer #save:password #compatibility:superfamicom>hirom #lang:ja,9698ac310bc4a2a35999638afd2d23b8,cc1a951c54db6b6001925093f3dafce1b4dba798,b81f5839d5489542c416b2bcdb6baa30c7c3b4ad2c952159b306f0fff3284d28,a869d7f87d7945a6fe79002e584905c5b9270db32b32cc9fea49660d431d7f863171aa7ee99d96f1ff0ea50bf00d699c6c0c36506f485caac2a5c735d742f9d1
Addams Family Values,Addams Family Values,addamsfamilyvalues,Europe,1995-05,Ocean,Ocean,#players:1 #genre:rpg>a #save:password #compatibility:superfamicom>lorom #based:movie #lang:en:fr:de,4a34ab48cc89b871d7b3e4c15fedf2b6,1f4de5b9ff27ca58a451e5cbcc43ef0ab1efd015,b342d12d71729edebc1911725ea23d58c1a397b27253a5c8cd96cfb58af242a9,c918d741362b96412c13c29a16a6273a9ae5b6831e14deb86c18ca626fc6dc2f8e707350e5bbaed0f08a15d0840fa5d230db33819babbfefce7a823cb76d1e98
Addams Family Values,Addams Family Values,addamsfamilyvalues,USA,1995-02,Ocean,Ocean,#players:1 #genre:rpg>a #save:password #compatibility:superfamicom>lorom #based:movie #lang:en:fr:de,7e52067e9cb3e6a190272a9d1d75a9af,24848e53e32cc16a30acce48d40ce09c37b669c4,f59a0a8ed11ea2ba6217b1640e74bab8d8d8161a4585f5ae4a02edd7958ad9a3,a96a1651fec63a665b6bb92a05d8ada87f9cad74390c89201ade7b5f5d59b9aa640610bd939327f46300b5bd0edbbfc252114f1dc8ae4229237b42c830503e5c
Addams Family Values,Addams Family Values,addamsfamilyvalues,USA,1995,Ocean,Ocean,#players:1 #genre:rpg>a #save:password #compatibility:superfamicom>lorom #based:movie #lang:en #unfinished:beta,c4e6fc322eeb843ebbd7ebcc5c8b6351,cf3f72dffeece71a92ef7dbae090ffd7aa343fcc,158c998c7818237f7b3b7726e74effa95c1c1487071392f54d5e5cd580cafd4e,4a76a5fb3da2c9de451effbd04ea5695d6da445e924abd6fe0b124762028f1d1d10c9b37a23614e27c2daea3a3f3b66e3be6d07e65767a4a04dc228925a829db
Aero Fighters,Aero Fighters,sonicwings,USA,1994-11,Video System,Mc O'River,#players:2:coop #genre:shmup>v #compatibility:superfamicom>lorom #port:arcade #lang:en,510b850d22a6f3d67ccbfdd979501943,aeedb733c7bcd5fb933eb998d9fb3c960335bb4f,b737de81315eef8ded7cfd5df6b37aba01d9e6e14566486db7ec83eb0c1aa85e,115beb8f8121cae40688f49df5a7bede1b991c80c4aeec0b429a89019113a3eba519b16b02ac91508ca58eaa629c2458b8e96e2d4c701fceac04954b6ff6fb3c
Aero the Acro-Bat,Aero the Acro-Bat,aerotheacrobat,Europe,1993-11,Iguana,Sunsoft,#players:1 #genre:action>platformer #compatibility:superfamicom>lorom #lang:en,9fa0ce0d6915e6fb1a25a44e1d9221d4,b647b6362c27bd1506aea1e771228d5813e3bb6c,12c00475e5d881c26fbdce025d05ca32d4f5534bfa441d9887624a843df74222,024ebc1441ff3a48faf39016691ba89e4f0f796030ffeeeba9bb740fc30e8ae3b4275b75b13e6cc7503b205eb7850ae51818ea60a958b393b0420997fa33e0b1
Aero the Acro-Bat,Aero the Acro-Bat,aerotheacrobat,USA,1993-10,Iguana,Sunsoft,#players:1 #genre:action>platformer #compatibility:superfamicom>lorom #lang:en,055fb50b90ea0ef5946cbc191f3d2900,4d7dc1c4dc0c0756412a83eb5e5c1ac104c67831,18a553dafd4980cc2869180b05f9fdf6e980bf092cc683e498ec6373c9701c6e,e4807ea2e5c1f4063820797235ce20ac2187277b5d37e04033f8a7827d0caa46f32bf886f421f8bba6756bd627186561f86d8e74c3c28a4406814d824f5e214b
Aero the Acro-Bat 2,Aero the Acro-Bat 2,aerotheacrobat2,Europe,1995-08,Iguana,Sunsoft,#players:1 #genre:action>platformer #compatibility:superfamicom>lorom #lang:en,8cdae9f521e26ebecdff4148ad3d0c88,1597e2cfdfdb0ab4671c4f3549208a5b11d52a8a,0aafd04a43ae29266e43920a7f9954d4a49f6fe43a5abffecc9c2fd5ad7d6cea,bbc83fc21b709d4ba1028fc18f82b59a956bd3916eb637a44e3917875d326f6777471abefcf2f63f099454fd3252a21715cddb849953aecdc01d4ac805740af6
Aero the Acro-Bat 2,Aero the Acro-Bat 2,aerotheacrobat2,USA,1994-11,Iguana,Sunsoft,#players:1 #genre:action>platformer #compatibility:superfamicom>lorom #lang:en,85b449f98af752e3255a256b6a89bb16,2ddbff8f227024806ca456c0ffe96def2713a9aa,fc5df5db0a96d39d3df651f63993adf0f5cb5a6b92a36211f3a05d460d92c72d,b1ae011c56832c76478be2b1fea7ed57760d1f03a7c753c18d0dd783bbf703b5301213cdbaaab821bd7b8de94573361be9578cb7ff3480d44135eca7eb432307
Aero the Acro-Bat 2,Aero the Acro-Bat 2,aerotheacrobat2,USA,1994-08-08,Iguana,Sunsoft,#players:1 #genre:action>platformer #compatibility:superfamicom>lorom #lang:en #unfinished:beta,77d2c010e6d7dedb8910a60761e95aac,b36de2abc8d85294355f5554ffc6cf92fc569f97,8eb371cf0536f320b7110a2f3e8cf5b08bc41acabecaf2635c520515f6df1f72,7d1e75a9c523ab05c54515a745d908c811d360c9b4bf25e60fac4e8c72fa492b296cd529f70efadf7c4d2e22d089163775115fa8244d80a21cc01b145aa5a117
Aerobiz,Aerobiz,airmanagementoozoranikakeru,USA,1993-02,Koei,Koei,#players:4:vs #genre:sim>strategy #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:en,b51bbaa7644dd8b432a66d11352e9c68,1c472ff0f9bd4a50dc89c83d8fc91cdde23a3957,d5f0fbeed3774bbccbd769698fc4051487a0a5eb699790a8a094451595600f60,5842bcdbfc3b0045cb3b59cf028a875bc0caab99a3bfcfb80a0d85c65e44516355c075b42214dd865d649d26ab99c6904d2345280d3ac71ee2297afcf509292a
Aerobiz Supersonic,Aerobiz Supersonic,airmanagement2koukuuouwomezase,USA,1994-08,Koei,Koei,#players:4:vs #genre:sim>strategy #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:en,6c0df9ca9f3f05141c5df69e7ad4d004,f8d6fc5d3d2ea3b5d8f5440fc837fcf5b1c49686,6b6921d7aba9ba353e96e39c8d79d24eef1b84eb5c7fa54edaa83d2447dcd954,831f53d77938f2ac1233b7ba7fc3276ea62ba1a6ec8f8cd034d02122e31f13aec89684be44a8af81b3d93d020b6489a32d8c5f50289ef17b42b015c7c68073cb
Aguri Suzuki F-1 Super Driving,Aguri Suzuki F-1 Super Driving,f1superdriving,Europe,1993,Genki,Altron,#players:2:vs #genre:racing:sports>formula1 #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #search:keyword>endorsed>official #lang:en,e34b50ccfaa8416e5b8f2a810ea6e9b3,8f4ba3bdfe097e24235ee7db56e92ede09cc0e07,1df440a52fe2dcc1f673687edec76320aafc5d6e3f5a50fd0846bb2ef3078cbf,5414d2fb0a3eb20b5b029b58390e44d66ef2365f844add2a3f0408d9c7b8810519d16b9b885e5136ded49cc964d5427ee06a18dc406402370415b2ebd282c017
Aguri Suzuki F-1 Super Driving,Aguri Suzuki F-1 Super Driving@Aguri Suzuki F-1 Super Driving 鈴木亜久里のF-1スーパードライビング,f1superdriving,Japan,1992-07-14,Genki,LOZC,#players:2:vs #genre:racing:sports>formula1 #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #search:keyword>endorsed>official #lang:en,0c2edba41be9c4580cef96dccda17a26,a27884a9518688e55e6e740f70f71e571b492c5d,9f2a666abb515d30fb5659f3deca359efff21e0291c39be76a349574d6b3b510,7db00ab3cdd304072856703f7693174a7dd0f38178087ce66103ba3671582a4207c1a78b31e04e747347139d040133e13773037a2878d2df5ddd6580e00caaae
