Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Body Count,BodyCount,bodycount,Brazil,1994-02-08,Probe,Tec Toy,#players:2:coop #genre:shooting #addon:menacer:mouse>md $lightgun #lang:en #unfinished:beta,226654e9b049306b2167014660cbad7b,1c13134c32dc620dd663f33150c82d12cc69d442,095e2e8bcba65562a27a50c111837967d0647e10c5b7b7c0b8041d19e6df259e,f7c753edea1fc1f4c44b72645e383f185466650e4932221b87167cb1af3ce653aa3d116cbeebd048086f6ae86af15f64d367cfe94ec3591a347059eec5a23b68
Body Count,BodyCount,bodycount,Brazil,1994-03-03,Probe,Tec Toy,#players:2:coop #genre:shooting #addon:menacer:mouse>md $lightgun #lang:en #unfinished:beta,09ff6549ce8d3b950f1de2ab10eddccb,0c50d81ff0630fb79a600f65dfacb894dfe62f4d,76b08ffc88b410c18e4865cd80e7f5eee3b108fccef8309399608d74d0013d8a,ba13227a1aa2e3bea7dd702adfe23b5330b4a4abc401677dfadf3f58b2c094d605b9d4357653f38c00645ad9ee770ef5761bba5ced6dcf4dabb7af8380b7dac4
Body Count,BodyCount,bodycount,Brazil,1994-03-08,Probe,Tec Toy,#players:2:coop #genre:shooting #addon:menacer:mouse>md $lightgun #lang:en #unfinished:beta,7a0af89e2903e2aeaf163f97b0af8e3e,dbd4fec001f61c6a8414b2035e884ebfbf48b899,6198659b4f09736894033b59c79ec508d55bd08a9aa3476c1855b9a4688b4197,35ba46583e3fbf14e7c48021f5d13d9b7c419b7477b64736ced757d07d86e3f69ad4585226efc0cb3ebd16a4b9a45032d8576e492b51474192b70c569a7c005d
Body Count,BodyCount,bodycount,Europe,1994-07-15,Probe,SEGA,#players:2:coop#genre:shooting #addon:menacer:mouse>sega $lightgun #lang:en:fr:de:es:it,5128015e3441f5bbc9f8a59d9cfbe76b,3098f3c7ea9e25bf86219d7ed0795bf363338714,7911ee1a7cd9c36d3d2d69e5eb9394aff0927c50d12b9dd1bc6a40ce823f2fa4,f46b0b8e050da00bfa2d82ba23927b72b0dc8596191fc2f0a5e5e6e09f7f50b2e7fddb101af92111c5385d48a0f49c737229d8f19bf4a17d27d5f2671fe5a07f
Body Count,BodyCount,bodycount,Europe,1994,Probe,SEGA,#players:2:coop #genre:shooting #addon:menacer:mouse>sega $lightgun #lang:en:fr:de:es:it #unfinished:beta,e64db3d4c2ccc0b0b3a24b54bc425ec3,a01971cdce4d98e770d9c083a5accb8cb5260112,1d5fe7e2d5f72e30d2c45ea2bc85e90c5a642fbc1bc631503fb21aad6a53b406,c65b3c99c6273320af614b9c7df3b28208daef790acfdf8a099026c13872392ca389ca19f6f52376f49ad8658907558cf9dc66226efc4ab34ab4062583a21756
Boomber,Boomber,domineoterritorio,Europe,2010,Tec Toy,AtGames,#players:2:vs #genre:maze #reboxed:reactor #lang:en,c9869441d68892b32ce4fa806e6d8464,418e688e5e8639eb349047c38994c17ed05b4248,9d1f4240ff4c2c95c90f574e78942c21458b0398e607a580f538a647b38fe4fd,4c47ea20434810a28b65af8e9ecb60ae187f30edad8ab53cc110e6d6afd8026ec8b5eb2262349ef6a5f7044688b754da47076befd575678e6f0d9f566030a524
Boomber,Boomber,domineoterritorio,USA,,Tec Toy,AtGames,#players:2:vs #genre:maze #reboxed:gopher #lang:en,fd36dc99f8915416005880427fdae2d9,fe6415e4cd3754316606cae0f0d85856d8ee00e0,a7069cc52c34a15eb6dc7ba9cab799b69101719d0807645a6c9fb1068bb0d376,78334cfba87330a08a7802421b33540f8ae46c883b216fd2e842ec77dcf95654d9d9ff896ba7f121c6682461bf5778c572ea4956e9c9e279ecf1f00de240d2cb
Bonanza Bros.,Bonanza Bros,bonanzabros,Europe,1991-11,SEGA/I.T.L,SEGA,#players:2:coop #genre:action #port:arcade #lang:en,9c6b56e9916aadee638f93c7f4bb1e20,ce46f2b53988f06e0bdfaad1b0dc3e9ca936e1e8,8e0a42f88be76e65cf554dba4fbdf438d44cc96de41795f37be35fc2b07461db,e79a7b6770d94c96d961d80b68db0607df1d94f26f823c9994c6f933e08768f1be811f8c637e5a3f8b29bcd052e9d0d1aa6893fb92a2660c050eff874d76eb66
Bonanza Bros.,Bonanza Bros.@Bonanza Bros. ボナンザ ブラザーズ,bonanzabros,Japan,1991-05-17,SEGA/I.T.L,SEGA,#players:2:coop #genre:action #port:arcade #lang:en,9c6b56e9916aadee638f93c7f4bb1e20,ce46f2b53988f06e0bdfaad1b0dc3e9ca936e1e8,8e0a42f88be76e65cf554dba4fbdf438d44cc96de41795f37be35fc2b07461db,e79a7b6770d94c96d961d80b68db0607df1d94f26f823c9994c6f933e08768f1be811f8c637e5a3f8b29bcd052e9d0d1aa6893fb92a2660c050eff874d76eb66
Bonanza Bros.,Bonanza Bros,bonanzabros,Japan/Europe,,SEGA/I.T.L,SEGA,#players:2:coop #genre:action #port:arcade #lang:en #rev:a,acf4aa6aea84be72afaa1a86954b85cb,f7313ecaf7143873597e3a6ebf58d542d06c3ef3,b38768538c8bb7e4a4d53a1e0a08cf7c9714fc89974f6c1ec8843d7881c7a336,54791c836c1fd341d9c005dfe0b6c14c82297d99ebabfb3ac8e2097f518d01b61a698c0e3b4fb7092530043cb1f637290ddedb7ddd8abce58b626fa39a8f0f05
Bonanza Bros.,Bonanza Bros,bonanzabros,Europe,,SEGA/I.T.L,SEGA,#players:2:coop #genre:action #port:arcade #lang:en #rev:b,dc3847b07cd94a15b1b9e0fb2ff5db11,31c589bc0d1605502cdd04069dc4877811e84e58,7f6cbedd52eab56724c422ec8f40c421befba3ed58e5c9f1767721da57344176,51426e0ae116691224afb9f5748153100af3e28618b92eb98c348b0e1e3264f54e8ee2ba422593c77add9ab7d2ecb80f464cea1effdf07275da46750649b87a7
Bonanza Bros.,Bonanza Brothers,bonanzabros,USA,1991-10,SEGA/I.T.L,SEGA,#players:2:coop #genre:action #port:arcade #lang:en,dc3847b07cd94a15b1b9e0fb2ff5db11,31c589bc0d1605502cdd04069dc4877811e84e58,7f6cbedd52eab56724c422ec8f40c421befba3ed58e5c9f1767721da57344176,51426e0ae116691224afb9f5748153100af3e28618b92eb98c348b0e1e3264f54e8ee2ba422593c77add9ab7d2ecb80f464cea1effdf07275da46750649b87a7
Bonkers,Bonkers@Disney's Bonkers,bonkers,Europe,1995-01,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en,9b7b171a649415d2750e81337d641ad3,938642252fdb1c5aedc785bce2ba383fc683c917,3fddf061d34ade982f60fc5bad937e7a23c7c69b7e0f6441de75dd2048ac9bf2,5b2965d100d77eb46a61db44a8a150ac64e34d3114859b24c85221eeb6cd52b8e7cda1a54afd94610550d5a15fc7e992bbd88ed00d237257bad9388070b10c46
Bonkers,Bonkers@Disney's Bonkers,bonkers,USA,1994-10,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en,9b7b171a649415d2750e81337d641ad3,938642252fdb1c5aedc785bce2ba383fc683c917,3fddf061d34ade982f60fc5bad937e7a23c7c69b7e0f6441de75dd2048ac9bf2,5b2965d100d77eb46a61db44a8a150ac64e34d3114859b24c85221eeb6cd52b8e7cda1a54afd94610550d5a15fc7e992bbd88ed00d237257bad9388070b10c46
Bonkers,Bonkers@Disney's Bonkers,bonkers,USA/Europe,1994-03-28,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en #unfinished:beta,b0ee3de606b980a99328da7bdb1e4c7e,3f08ea3bc211f4a02d216d87c9abcdab11612ccb,8135e975886e02e7039d99fbe46e715c2291d455af8cdafebd2f6e19f94c0ac1,bede647ebeca4e61f0bdef46f9a40645dfaea2fb34f72226d49eef687823fefa9a53fc1bc9acb5b37ca052f4eb1e2aae93522fb4a965ed24480cef681a8133b8
Bonkers,Bonkers@Disney's Bonkers,bonkers,USA/Europe,1994-05-03,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en #unfinished:beta,a07d6ca02db650f699a2a46255720ef8,7c4798c73548f6992b18bf2bbd2f8c3144fcff58,6856ba5ad456410fa2561ab2acdee170ad188cef68bbf9c5740d38d04296bbfd,797367b959c5c9a77f58d8fa5cdff94799411c285e708037fe70d074588f37a3d6f7668150258f07b11e9737b8e63bbcd852ca282940421a25cc762c9a697d13
Bonkers,Bonkers@Disney's Bonkers,bonkers,USA/Europe,1994-08-04,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en #unfinished:beta,1ad94d276c11e7fddda671c781fc8d6b,435c0dc4c72184e0b7dd535fe5e7d5323d787571,f150c3ae8ee9fc97c02e9cf110fe6b046b7a2a9b995813c78c7e768e5c4a1fa2,c6133894979dcb1d5d41946a673a759b87c07d14b380ecf22b9c391bb35dcae6d3ae0d331d364f3be4093cbc0f45ba3e6d96a480712de0e748f052ea85d4d02b
Bonkers,Bonkers@Disney's Bonkers,bonkers,USA/Europe,1994-08-25,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en #unfinished:beta,9f379dad60b5ec11956c117d61d0e54b,a1bfc26fe6ab4fe1e5b8ddbc84b840209d9cb798,d3faa82faf6af02d1fa2a74d6e18fad2ba22fa07e7a000efacde591de4bcaa9c,8a2941aed2112404676bfcda2ab541ef1068ec3e153e098b18aee745e9eb8dfef793010ecd70a36585a6a2f87403ea2957b7fe94b61ca1550669e23c9888d84f
Bonkers,Bonkers@Disney's Bonkers,bonkers,USA/Europe,1994-08-29,SIDD/Disney,SEGA,#players:1 #genre:action:shooting:maze:racing #save:password #based $disney #lang:en #unfinished:beta,9013785f9bed31b1ea6ba0d08cb21bbd,994a0d7f7c21edbe35e31ca2a28b3e2017683355,df6e73c04e737a6c0dca3a4ff1647a74999c41be0602250279a0f9df415ba3e9,ea5e42ca4197d9fe92c7f9661038b3ac60748be91da5722370dd27955a265faf7d2eca107f3c3a2799bfbc2531c1c36a848c646f4ccb75d1d31fe0f5be4f0d4a
Boogerman: A Pick and Flick Adventure,Boogerman: A Pick and Flick Adventure,boogermanapickandflickadventure,Europe,1995-02,Interplay/Krisalis,Interplay,#players:1 #genre:action:platformer #addon:6button #save:password #lang:en,7b144947f6e8842dd4419d5166cddff6,4fd33eeaf1e804d005793a6e1185122fd7e9a751,17ab05924cca35495bbb67d9f748f44cc47bf4bddfd0640ebad72f9188f56c38,a2fd28901e3c86f53aea85a2fde82b1d1235cce3c64bfda797aa745427b95fe0549407fc86aa97673b7e95a2a578467ae87aa3ecaa36302632957fd3d890ed3d
Boogerman: A Pick and Flick Adventure,Boogerman: A Pick and Flick Adventure,boogermanapickandflickadventure,USA,1994-11-18,Interplay/Krisalis,Interplay,#players:1 #genre:action:platformer #addon:6button #save:password #lang:en,265a10bf2ea2d1ee30e6cde631d54474,bb1d23ca4c48d37bf3170d320cc30bfbc2acdfff,60750de4ba7f07ee4c8d2bb01ff4b0b5555736d35865bd2d33b34631328954c9,0f5ce231918ec835071dd3ffb8e3307603eb04454a4b855440db7a22b906733a22ba0fc58ecdf4c0a0f437583bb03430a3ef135cbd76850cc13ed8a5a61b53ab
Boogie Woogie Bowling,Boogie Woogie Bowling@Boogie Woogie Bowling ブギウギ・ボーリング,boogiewoogiebowling,Japan,1993-12-17,Soft Machine,Visco,#players:4:vs #genre:bowling #lang:ja,ee802b11dcb833e0e8e4bca22a5fcd86,57599254461bf05ac0822c42e0bb223a68d4cd71,fd9cf08d29e42933be61a78b51fba655e5822d2a4a6dedadd4f6534092a2b1a4,efa0e1635a66df8c0a87f59e8e8525df152013fc1961036f55f53b3f73f08400c1d232c13a2a980093c1a206eb49ddf72d14cc5197b1ba4b561efcc6e9e33888
Bottle Taps Race,Bottle Taps Race,corridadetampinhas,Europe,2010,Devworks,AtGames,#players:1 #genre:action:racing #reboxed:reactor #lang:en,c108228c67608be901a3fe6e0ea196e0,f21ff15ca147e04d9b50b3d6b3797312c5bb2ade,8760b578d16b4959eaa42daf0cee618bb37f7cb8245617dfd6c8c6b100b1f2b0,59ff5bf2a9a0f720e5ee86ad1e17254c2be5b9402bfab0f42442469937ea9274ddc9f943f4bbe3fd13224d89b584f002348818ac6df259ee18f5503f9ca0ead8
Bottle Taps Race,Bottle Taps Race,corridadetampinhas,USA,2011,Devworks,AtGames,#players:1 #genre:action:racing #reboxed:reactor #lang:en #unlicensed,d7ac6ba71e11f399bb3a8f4294016d0a,5f07f90d17dcd06a461969fd2c709867e392cefe,d63ec4a7f7340634a2f18dad7733d42a8cb1b530fbf0fae806b880d3c2ea7055,9c0401cbcc74b646ecc95046b6bfaa97eb09bda944174960f47074df45a318648fa923cb5567f7d13d93af00b4dc7d10607d2e343300610779b16db3b248fdb9
Boxing Legends of the Ring,Boxing Legends of the Ring,boxinglegendsofthering,USA,1993-10,Sculptured,Electro Brain,#players:2:vs #genre:fighting:sports>boxing #save:password #endorsed:company #lang:en,078031c74d8882d78f4638483394d3ca,4004af082d0e917d6b05c137ab5cff55e11c12a9,dd2a995b3cd7199d641786eac2b6417b84e85eeb105d60a646c8a842a3e9df43,d2daef69ca86c1c14b5af7b727b374e84c29a4a208eb6cc29be3c03474010d7ac21b3e88f4e249731fe0caa827a44f32cb9ded9a8be8f601addc45870f41ed37
Bram Stoker's Dracula,Bram Stoker's Dracula,bramstokersdracula,Europe,1993-11-26,Psygnosis/Traveller's Tales/Krisalis,Sony Imagesoft,#players:1 #genre:action #based:movie $dracula #lang:en,7615423545410607fea545e8463d3169,d1e2bb4febf973e3510118d2ea71b4c6594480a9,37dafdfbdd00ee62dcd03656f60e92beaec07c93b937fcfe51ca2a2107c2002d,e85a2bcc6c75aeb1c57a2b57f7dfaae4189da2583ba3b66d92b68d126e71941905b761e2116c9566eb782e26679718742e0ed0092a20be2e0f02b4d09471bd47
Bram Stoker's Dracula,Bram Stoker's Dracula,bramstokersdracula,USA,1993-07,Psygnosis/Traveller's Tales/Krisalis,Sony Imagesoft,#players:1 #genre:action #based:movie $dracula #lang:en,8b10e54ddf8efac9a4753b4da089b39e,4ede0e75054655acab63f2a41b8c57e1cf137e58,a677a7269435748a223014a1be0195c66bf440345636b141138aaea7d2c29196,7ba7d15185d1e9209c9eb8681d82ece841cb9e4edcdd50add7537350200baa557275d7b61af123faa966a55c3439953643e4136f2c7160f6f3f177604c4a2870
Breach,,breach,USA,1993,Treco,Sammy,#players:1 #genre:strategy #port:amiga #lang:en #unfinished:proto,f121d8ee612ea060bcc8bdf5faf1d806,3eabd16b3a523e276069a107a95e86221b9a534e,ec821aef23c3e1673a0ab720fcd23aaf35065b41bada2f302f3ae28788f9cbb6,c32d3554465d647b5ec62da04d249cb730cd18287b7b1c96941e11e9cb1fb0b4a8441d561c6b972afe2f1e6cb46b31ff87fbe0ba3f7657f7d7d054f20dde2c44
Brett Hull Hockey '95,Brett Hull Hockey 95,bretthullhockey95,USA,1994-12,Radical,Accolade,#players:2:vs #genre:sports>hockey #endorsed:celeb #official:sports #lang:en,28fc33d71f9b55c5f8aa882b7aa006bb,bcc9d8a737b5b6ccc5ddcd5906202508e4307f79,2498de5f6c5d23a2dde9a5b60281dbfdc435ff6eb7d2937d770c2ff4f37db926,5b04c792dec06c8f3953604dc59a0cd2b959b3026cc2d8a7abaab0d9463e575de6c7806f6cd0e1e94244a0b08aac81823a74b9655b23aa9143623c1c299f58c3
Brian Lara Cricket,Brian Lara Cricket,brianlaracricket,Australia,,Audiogenic,Codemasters,#players:4:coop:vs #genre:sports>cricket #embed:battery #save:backup #endorsed:celeb #lang:en,c55721a38b05b969b87f35a9608df887,032eb1a15c95540b392b52ee17eef7eee6ac436d,1b28d7f1a8eb4c43afa06de8ea98290368b6ec00ec0c1c16de27ce33d892a051,56ef9034a5b0c94d0c03ddb74646b90d39fe0336af9f24ddf6b435ceeb178e21be9ff6c5a73b0d498ef500e3789863d57e0aa50e7afd4963701956a18dd99b7f
Brian Lara Cricket,Brian Lara Cricket,brianlaracricket,Europe,1995-05-12,Audiogenic,Codemasters,#players:4:coop:vs #genre:sports>cricket #embed:battery #save:backup #endorsed:celeb #lang:en,0d5ebd2b9eef80efdd811df85de96f21,0f4bec98af08027fc034b9801c28bb299a04be35,d52223c45d0c29a00003a9782227b775b66640dbfc92bdb9346565c4f97b8cad,0ab96c19a85d21a0cea582397bb42d0019ee212e9f4b6d7162626335292014233d6a3be6db58de2e4edac079d5f95440f2d28b1fa130c4be7e6d0497d01176dc
Brian Lara Cricket 96,Brian Lara Cricket 96,brianlaracricket96,Europe,1996-05-17,Audiogenic,Codemasters,#players:4:coop:vs #genre:sports>cricket #embed:eeprom #save:backup #endorsed:celeb #lang:en,50407b85bbc21a6647e2b649cbfe40aa,0b08788a0f8214c5d07b8e2293f0b954dd05bef5,2de062b59934a4dc7a4bbc0a012b86a7674597be7ef04f8cb78d088cee8a9eee,82e9f65c02f7edf93af097a3a388f1f3c304cad9d0c07f84713b51e3d7eba2a72437640da773a446e47dc4d18f1b1e2b45696c306c2df0d1660556b4d3844c5f
Brian Lara Cricket 96,Brian Lara Cricket 96,brianlaracricket96,Europe,,Audiogenic,Codemasters,#players:4:coop:vs #genre:sports>cricket #embed:eeprom #save:backup #endorsed:celeb #lang:en #rev:1,10124f2ccf645d21af8f4a745f0905ec,3e1ef39e9008a4a55fd57b25948668c8c52ba9e3,1d36e581171c29cae09457954589916d9e0cfeee193a049f358be428fc7c6421,8ebad52bb41a62c8e72feafee4685aad13f799b18619a47c3db31060fd4b3e90063f7273a47c4536c24df7523eb18c61f23fe84d9b760dc3f9784c681741802e
Brutal: Paws of Fury,Brutal: Paws of Fury,brutalpawsoffury,Europe,1994-09,GameTek,GameTek,#players:2:vs #genre:fighting #addon:6button #lang:en:fr:de,4c261cd950ad2ec2740a55ac5b3c64fc,8667fa820e90911f12b682fcd1ac870b84b6b60b,a8a28c77560c2fdf5456804114ddaed63f664ef189b8dd2d2b77ca1163811d71,1b9e0ae9ba46ca20453765b8de21bba5127db9379e4b850a92db0d6ab71e0ef7675f3651b243ae4960b7234ebc261c233c8eb02336d406c6a3f4da51f6b0e7b1
Brutal: Paws of Fury,Paws of Fury,brutalpawsoffury,Germany,1994-09,GameTek,GameTek,#players:2:vs #genre:fighting #addon:6button #lang:en:fr:de,4c261cd950ad2ec2740a55ac5b3c64fc,8667fa820e90911f12b682fcd1ac870b84b6b60b,a8a28c77560c2fdf5456804114ddaed63f664ef189b8dd2d2b77ca1163811d71,1b9e0ae9ba46ca20453765b8de21bba5127db9379e4b850a92db0d6ab71e0ef7675f3651b243ae4960b7234ebc261c233c8eb02336d406c6a3f4da51f6b0e7b1
Brutal: Paws of Fury,Brutal: Paws of Fury,brutalpawsoffury,USA,1994-11,GameTek,GameTek,#players:2:vs #genre:fighting #addon:6button #lang:en,00da204408d65c6d8890cf46a6de22c6,51b712e87e8f9cf7a93cfc78ec27d2e80b316ec3,f8ccc732eab9e732f89fd313f1160e45354c92a022ff97bc7bf64ddf413f85cb,566a8dc958f74855f985f6c9532cbb40c1bbf77ac0f0e8c97be08f34e0e8d08d5b864c99d36d7e2e458297820b180e44f8c17fc5dd204997447528f7521bb244
Bubba N Stix,Bubba 'N' Stix,bubbanstix,Europe,1994-06,Core Design,Core Design,#players:1 #genre:platformer #addon:6button #save:password #lang:en,444142cbf4012abe02d0d9420a2698e1,4039dfb41c08d17047d2acf90d0ab8bb7932cabd,87c81c01750b84616a868ff54d18e689e7715ae875d49780a6bbb19fa9d15f05,d470ff01f4f77bbc618f00a6130cee04442af1b17d6614912b1da9167a2dac9926300f59d92e1b5852d996269d134e9a3b85bf0c1d3952af425a42fce96a557c
Bubba N Stix,Bubba 'N' Stix,bubbanstix,Europe,1994,Core Design,Core Design,#players:1 #genre:platformer #addon:6button #save:password #lang:en #unfinished:beta,5e5a2a35902f37a7a2b3a23f3304a677,8fdc89c8371b91a5938b40d3826a0d4da8924501,4cfcb194e057dfba88151bfbafae0b8750c1b391798c8e6a1344039e9282622a,8ae84a99a7dc5babb96cca05ef22d9a2bc4fc80114311d397ffd3ad4eef67585be7fe28930f1453514de51a68b50624dd6b5549191cd1997fc36f26e3f8454fc
Bubba N Stix,Bubba 'N' Stix,bubbanstix,USA,1994-08,Core Design,Core Design,#players:1 #genre:platformer #addon:6button #save:password #lang:en,7f6f2774da5fb57435c31708a52d8738,907c875794b8e3836e5811c1f28aa90cc2c8ffed,ab4d97f155994d39094f6174ec048b4c9dc75d6b2b39da6c237c92c18ac7d2b2,ada1a3b97e1e5058679e57199c2ac6d1111d7afd0b814241bfb4342578ea5ccaac56f49f36563a5855d9d38c078b8ac43a331e837e65bce53972c5b00702b033
Bubble and Squeak,Bubble and Squeak,bubbleandsqueak,Europe,1995-01,Fox William/Krisalis,Sunsoft,#players:1 #genre:platformer:shmup>h #save:password #port:amiga #lang:en,e82e2cb58886f0d62f6fb71ea786fef6,092b21f33991e42f993fb8ee1de1c31553a75f68,e1620451ee4f01bf2ae230bb16f40f3f5af8b0b5a75ffffb8062396b775a6ede,b4e92ba037a2299a7146a18aa80ce1bb50ffad597809bf7dfb599061d05a5055cf970aaf7b3a34de449455044d5f7b237181f8cb3e0565c77e40f9b399737027
Bubble and Squeak,Bubble and Squeak,bubbleandsqueak,USA,1994-07,Fox William/Krisalis,Sunsoft,#players:1 #genre:platformer:shmup>h #save:password #port:amiga #lang:en,316c4eec04d89235978d17d06da33bba,0457b0220c86f58d8249cbd5987f63c5439d460c,fbd7bf71eccf2f654049178440769fe709ae507c5607b809d6e1cc8a6c4d7acd,86b6d6582f6e7fa303acf81c5423d57f7bdbf3ccb0589cfa6571b0aebb8891fe02a9bf648f512181c83d3c161a05d95aad962f375ad0a06604b9d5286aa385d5
Bubsy in Claws Encounters of the Furred Kind,Bubsy in: Claws Encounters of the Furred Kind,bubsyinclawsencountersofthefurredkind,Europe,1993-08,Accolade/Al Baker & Associates,Accolade,#players:1 #genre:platformer #lang:en,a603f331d2d8700543a67c60342e38f7,719140754763e5062947ef9e76ee748cfad38202,9a194c00569e386fc4b2293c2d9996ba7961f7c0c49d3ec3c1399feab988b94f,2ddc0f550ed5cae22bafb882b3734f45f568649509783c08a57878699063f1dbd2bd0700072afecb61a99f52f40af99d63b0bd72d1d3922a3cf629012dd339f5
Bubsy in Claws Encounters of the Furred Kind,Bubsy in: Claws Encounters of the Furred Kind,bubsyinclawsencountersofthefurredkind,USA,1993-07,Accolade/Al Baker & Associates,Accolade,#players:1 #genre:platformer #lang:en,a603f331d2d8700543a67c60342e38f7,719140754763e5062947ef9e76ee748cfad38202,9a194c00569e386fc4b2293c2d9996ba7961f7c0c49d3ec3c1399feab988b94f,2ddc0f550ed5cae22bafb882b3734f45f568649509783c08a57878699063f1dbd2bd0700072afecb61a99f52f40af99d63b0bd72d1d3922a3cf629012dd339f5
Bubsy II,Bubsy II,bubsy2,Europe,1994-10-21,Accolade,Accolade,#players:1 #genre:platformer:shmup>h #lang:en,87352883152efc168d1950cc0bbc73ab,0cfb6c619798ba47f35069dea094fbc96f974ecb,c714fa8d8570c397be504405f0bad23c782141d8faa17acfadd1be6abfcd4f5c,78c715e872d9572cd719eda0ada4d21e37565cdc90bec16fca0f0959ac8c49b683307a9ed6d61778ea2cdf601e586af05557d0638c692b34e274534f2d26120b
Bubsy II,Bubsy II,bubsy2,USA,1994-10-15,Accolade,Accolade,#players:1 #genre:platformer:shmup>h #lang:en,87352883152efc168d1950cc0bbc73ab,0cfb6c619798ba47f35069dea094fbc96f974ecb,c714fa8d8570c397be504405f0bad23c782141d8faa17acfadd1be6abfcd4f5c,78c715e872d9572cd719eda0ada4d21e37565cdc90bec16fca0f0959ac8c49b683307a9ed6d61778ea2cdf601e586af05557d0638c692b34e274534f2d26120b
Buck Rogers,Buck Rogers: Countdown to Doomsday,buckrogers,Europe,1992-02,SSI,Electronic Arts,#players:1 #genre:rpg #embed:battery #save:backup #based #port:amiga #lang:en,f768fbba021636fff3682b9ae116076a,89c39f00745f2a8798fe985ad8ce28411b977f9e,997cbd682bc7c0636302f07219d9152244c8ae06028fd7d91463d35756630ce5,51dfe84394889d3548e827daae44eefd03ffad545dd3b6e0023b3f4407b87d3f7b8787f061abec0f03de832ff0cb372235285927e6cd5fcece39d48001ec7d7f
Buck Rogers,Buck Rogers: Countdown to Doomsday,buckrogers,USA,1991-12,SSI,Electronic Arts,#players:1 #genre:rpg #embed:battery #save:backup #based #port:amiga #lang:en,f768fbba021636fff3682b9ae116076a,89c39f00745f2a8798fe985ad8ce28411b977f9e,997cbd682bc7c0636302f07219d9152244c8ae06028fd7d91463d35756630ce5,51dfe84394889d3548e827daae44eefd03ffad545dd3b6e0023b3f4407b87d3f7b8787f061abec0f03de832ff0cb372235285927e6cd5fcece39d48001ec7d7f
Budokan: The Martial Spirit,Budokan: The Martial Spirit,budokanthemartialspirit,Europe,1990-12,Electronic Arts,Electronic Arts,#players:2:vs #genre:fighting:sports>karate>kendo #port:amiga #lang:en,4942999ca5961c0d94e2450e33729f09,004f3d6f333795315a072f3f0661ce4e5e91a4ae,f6ec8d1987c462debad6d248bedea9b7d9b270b9ed053c377b0a146924cc184b,1072748299cbf0a42799651f87f66808ff22624466e7823ad533cb2b46a0bd7e40cd90d35711578da1012dde1c47b4ae780ba75cf8c7773ae49c37b34e8dd8a2
Budokan: The Martial Spirit,Budokan: The Martial Spirit,budokanthemartialspirit,Europe,1990-09-25,Electronic Arts,Electronic Arts,#players:2:vs #genre:fighting:sports>karate>kendo #port:amiga #lang:en #unfinished:proto,14e3eca30411f3f7b962f5f9c305cc38,6af2f007bf65d49eba169bc1540952d87fc5d248,f5f17dcdb4c57075c83d6c90dd296af66d5c647599f483ac23767cf3986851d6,17c2c51d9b7c261d3aaa701139960fc0c97d76783b71b672679faeb34ed3b35cb407902f6ba735e26b96402ca912fd2a5848dba2c5b84b64bc9d92f7aaf75597
Bugs Bunny in Double Trouble,Bugs Bunny in Double Trouble,bugsbunnyyindoubletrouble,Europe,1996-08-15,Probe/Climax,SEGA,#players:1 #genre:platformer:action:shmup>h #based $looneytunes #lang:en:fr:de:es:it,e8336804126e38e118be63262c6aa763,ee079f3cbb168bab62d5f0643709d840a9b5d2d5,0bd034cc4c5af389e210cd87bd65c33b0c8f83c1d5ff1ce8097c7f3e5fb51db7,699dc4c3749072bb445f8fed29e474bafc58e03c2e7a37ddf9780837dfa5186c964f63eb7e9e792b92bf968f406557a3e7ecdf5cb9ed369fd098d75af475ecf6
Bugs Bunny in Double Trouble,Bugs Bunny in Double Trouble,bugsbunnyyindoubletrouble,USA,1996-07,Probe/Climax,SEGA,#players:1 #genre:platformer:action:shmup>h #based $looneytunes #lang:en,3d6dc43a998301c6a9ed2fc1a7e8db40,50b18d9f9935a46854641c9cfc5b3d3b230edd5e,a21e4deab23e7afa1735b0d126b02f73dd9ed895ec1aba209b918417c2c1dcd7,a1d321bc6bf458100c104fb5e2ef0d3c363d7707c6a02b4135929547995cab3190ea281586d3b659537af52a0fd5acab782c94421d62fcff2d8638f699d6feeb
Bulls vs. Blazers and the NBA Playoffs,Bulls versus Blazers and the NBA Playoffs,bullsvsblazersandthenbaplayoffs,Europe,1993-05,Electronic Arts,Electronic Arts,#players:2:coop:vs #genre:sports>basketball #save:password #official:sports #lang:en,828f0c64662dec4cad1d973c79ad5823,6db65704e2132c2f6e0501e8481abde7f2c7078d,05bb026d2a0ecbfe4f90208c8691324ff2d7b5dd0a334aabd98a3e586217fd8f,b72027750869dfd6fad966629b5b69aa8348a93435b010457f1957fbf073d870f6d8bee31f0d9c89041de816adad17062bafb79fb8a89567b518dc7ea8f64bf0
