Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
All-Star Baseball 2001,All-Star Baseball 2001,allstarbaseball2001,USA,2000-06,KnowWonder,Acclaim,#players:1 #genre:sports>baseball #save:password #search:keyword>official #lang:en,6122caeec0daab1bfa89c2af317dcbd6,f702df64d368b763187a5b1263a60fb3e842962b,c0bd16cfe156f36a0bcbf70c537a172ad4780641da6e23eacf47cc5f155d2640,8b61b775b30be75b92971071d671d927c548a2f95f9794a702e8e8d177250a38c78de2765e5faeb66446188cee694637c9facbfe7876bffbd3080a9a16f2b91f
Alone in the Dark: The New Nightmare,Alone in the Dark: The New Nightmare,aloneinthedarkthenewnightmare,Europe,2001-05-18,Pocket Studios/MusyX,Infogrames,#players:1 #genre:action:adventure>survivalhorror #embedded:backup>battery #save:backup #lang:en:fr:de:es:it:nl,30ec849758f703d7071e2ac28e048101,818259159b5e7d3775584b478d4fd36f6a25fcaa,67b6d22878404106472a3d4fa14990792f5257d1952dce15c3147a732cfdb924,248d9a3d56607bfc1bc0d66968b7bd5f20bce1d391d30389b6299995fa6854db44a0e7d90fbd212226a5e2563d8322e3c1ffe9887b7791fcbda816d04da42edb
Alone in the Dark: The New Nightmare,Alone in the Dark: The New Nightmare,aloneinthedarkthenewnightmare,Europe,2001,Pocket Studios/MusyX,Infogrames,#players:1 #genre:action:adventure>survivalhorror #embedded:backup>battery #save:backup #lang:en:fr:de:es:it:nl #unfinished:beta,ef451d968a8d2494840385c85c128e6f,120e2dd012cfe47a7e37cc91fcbbce92494bdf2a,3b1ac8ebdce7c9fdfb7029c1c17589e0dca15059b1b14cc2fda679e3deb3cded,e1237f21229a50d7a8799a20c81d98d4a889faeba6a0df3cc616f16fc0b93dc5c9367c7e43ba3162e30aa71285be7000f318ba1387a2e9832d9c9053411dcb92
Alone in the Dark: The New Nightmare,Alone in the Dark: The New Nightmare,aloneinthedarkthenewnightmare,USA,2001-06-29,Pocket Studios/MusyX,Infogrames,#players:1 #genre:action:adventure>survivalhorror #embedded:backup>battery #save:backup #lang:en:fr:es,d97055e4a2fd4624fc924c4834ace35e,a348aeac500d0d8fdaf90f5277631a026504ff44,995dc210efdf7c12ae7d4c731e2ea0ae758554fc7f545dae72aa97a99dd10ed7,73f9d9b27697260f869dd2f9392675b6e8e3dd9853e6456fc4aa85b840694ba12333803b54457634c60dace3df9e0872912607936fc4e92e5ee83e96170c19a1
Alone in the Dark: The New Nightmare,Alone in the Dark: The New Nightmare,aloneinthedarkthenewnightmare,USA,2001-02-21,Pocket Studios/MusyX,Infogrames,#players:1 #genre:action:adventure>survivalhorror #embedded:backup>battery #save:backup #lang:en:fr:de:es:it:nl #unfinished:beta,5a021b40ccc17a66465dab276bf06cbe,fc2a7dbe5ff60e2704ac78f83d6b6df2bf9dcc97,fe655900647d48339fba4cec021e1a0fcbf6d7cdd3e9577efc88b104e2b00377,5259d67ab6fda73c5e2a9d27b7987b5428ab0fd6015f2c40f6156d1ae3368eb21466859e8602c51ff6f98a1dd9a32a2adf694f2029435fd7cb60429f3a031b79
AMF Bowling,,awfbowling,USA,1999,Vicarious Visions/Engine,Vatical,#players:2:vs #genre:parlor>pinball #search:keyword>official #lang:en #unfinished:proto,1d2166a2a98aee87882cc8d670f23a23,1dd7d94f320d119682fd4df80297c8df1b28141b,d45bfe040484151cce08446cc86ec5ecae7c661dfe86525c2b7425b93f9e08a9,d004aa354c8a73dba01b67f6b63cd7ebbb9110d855a6bde903aa94b662f0ad8afc9a70447f06c955ed51962e3dbffd7d487e2db7023f3660ee0190a6cc5172f4
Animal Breeder 3@あにまるぶりーだー3,Animal Breeder 3@あにまるぶりーだー3,animalbreeder3,Japan,1999-06-24,J-Wing,J-Wing,#players:1 #genre:sim>pet #addon:printer>pocketprinter #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb>infrared #lang:ja,3f0f1cc327ff1be267b226b85b7a11c6,f5e6e770a681bb6eba255e2584f9ed343e5d9f98,4d67c86cf6dd4d8769b47b65cae5e5a9d8a832aa3ae12149304b6b3782e9c72c,d962c3cad52be5c8043f84e9f138d7a535fa3c44efd52465559814d4046f4f2a15065ddb88bfffc83dedfca71f618302b44cd30e4fe2d74569c10942cb436d4e
Animal Breeder 4@あにまるぶりーだー4,Animal Breeder 4@あにまるぶりーだー4,animalbreeder4,Japan,2001-01-01,J-Wing,J-Wing,#players:1 #genre:sim>pet #addon:printer>pocketprinter #embedded:backup>battery #save:backup #compatibility:gameboy>infrared #lang:ja,22d11b8d9670fb9b4ca84368f0f50cee,2f7854cfc227ecc395551ea4c0b62256f0757514,ce19cb4ccda2eeb92153c9d39dcdd1883c55428fdb2bede92acdb7e5a43dab8a,61d7bfac042d0ce9e4ccb704db876a19006011ea443d7224ed3713c6e050859092c9d77a39e6524812d9233b20611c2d79c94f5a61b120d2b8651aaea1d8fe01
Animastar GB@アニマスター Animastar GB,Animastar GB@アニマスター Animastar GB,animastargb,Japan,2001-03-30,AKI,Media Factory,#players:1 #genre:sim>pet #embedded:backup>battery #save:backup #lang:ja,26c14f848115af6246b8f514fbeb6dab,4f141e012fc46cab0dd36655c2548dfaed0a862f,58e520c1c53c970fdd1a7e9f3981739c38a18ce4fdf64f586b635b7afa5e20b4,c1b49c9519a7c7a0ff1a619b8289cd80857e88d1cce2db23a396941b2635e400bd01f4bfb03ac205def249d90591b06f3fcddab3c01b129333eec04ed14deb46
Animorphs,Animorphs,animorphs,Europe,2000-12-15,Runny-Fun,Ubisoft,#players:1 #genre:rpg>j #save:password #based #lang:en:fr:de:es:it,6d9ab3b90805908d732c275157e29c79,c936a5b3c005f72de5032c4a067a7d95ab2735fa,8b8720059c7996aa52903b4daf0bc3c22e041954c0f94fd25d5be35b03b81ef1,5adb3f04a3f2bbe5d787e97dbcb64006252e2bdd9ca35638d811a1eb4eb47910b09d9abb946962474677bab718b05e6ebed652e47fb0c44206b291a62eae92f9
