Title,Title (exact),Title screen,Title screen (exact),ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Rock'n Rage,=,Rock'n Rage,=,koinohotrockjohnrickandshena,World,1986,Konami,Konami,#input:joystick>8:butons>2 #players:2:coop #genre:action>hackandslash #arcadeboard:konami #lang:en #unfinished:proto #mamerom:rockrage>rockragea,ed05ffc28d8c147a328da8b811a25a3d,ca36a40d1c39fdcf17a79e4c1880a33f42a39980,9bb5ea1f74f0a07f699013150f3319e6a2543236a339828655a312aa8216b537,f156f5d8fd272a55b6ac7ac8ce6ecc01ac8d39f78a8cd42459142bfe098f62a33be08a30fa8806f37eed94b1884363493a45dd7be7abec709e784c6e2e5ccfef
Konami RF2,=,Konami F2: Red Fighter,=,konamirf2redfighter,Japan,1985-10,Konami,Konami,#input:wheel:pedals>1:positional>2 #players:1 #genre:racing #arcadeboard:konami>bubble #lang:en #mamerom:konamigt>rf2,7f7c664f5f1124ea9c06d9d7ae84702b,9d6a979b5abbf933901f77b7811e6b93575f0702,21cb0954aacfb9ba62d21de2621280848645218cbd1f551a0353c7ffbc55083c,ac2cab9cd1e6af1fe725a5d7a98e0d5da8f0075475041f484ad9c64e45614d6819a05256cd7fe50fe1de956ddad98399dbb0293db72fd44039566983ec69d2eb
Konami GT,=,Konami GT,=,konamirf2redfighter,USA,1985-11,Konami,Konami,#input:wheel:pedals>1:positional>2 #players:1 #genre:racing #arcadeboard:konami>gx400 #lang:en #mameparent #mamerom:konamigt,7f7c664f5f1124ea9c06d9d7ae84702b,9d6a979b5abbf933901f77b7811e6b93575f0702,21cb0954aacfb9ba62d21de2621280848645218cbd1f551a0353c7ffbc55083c,ac2cab9cd1e6af1fe725a5d7a98e0d5da8f0075475041f484ad9c64e45614d6819a05256cd7fe50fe1de956ddad98399dbb0293db72fd44039566983ec69d2eb
Konami's Ping Pong,Konami's Ping Pong コナミのピンポン,Konami's Ping・Pong,=,konamispingpong,Japan,1985-06,Konami,Konami,#input:buttons>4 #players:2:vs #genre:sports>pingpong #arcadeboard:konami #lang:en #mameparent #mamerom:pingpong,33c9ebc312067274f94c0bcb7a548527,672a6b7d8cc5e14a2e02fe7e6596a1df400f6d14,fae812daddba3c5641d6a9b0e4b3d4730bbc29d051ac6f49471b030d246fd166,62d535148f18556b9f5867780eac559b86682e8f40b06f1af0c0f45706ed306851e9175b5b7afd5f8e62409d17b2255fededa2971dbd261352cb4e45dd2f6cf9
(Kyūkōka Bakugekitai),(急降下爆撃隊),Kyūkōka Bakugekitai,急降下爆撃隊,kyuukoukabakugekitai,Japan,1989-03-01,Konami,Konami,#input:joystick>8:buttons>3 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>ccw #lang:en #unfinished:proto #mameparent #mamerom:divebomb,70eea072f771eaacc87f25e7bc34742a,89b23c33fb5743ea2b9b44c913a60abe147507b0,567106867c60c1b388cf0747cf48fb5f1409126ccfd30a17fca0a788fa72ceb7,9adda2cde83854532f6a35819c8e1031d128e4d36aed63f4bc5f0e2fb90aa958b3136bdbcc32929bc955156f0e4cd52656aab49d5a44ed472cda616d7245053f
Labyrinth Runner,Labyrinth Runner ラビリンス・ランナー,Labyrinth Runner,Labyrinth Runner ラビリンス ランナー,labyrinthrunner,Japan,1987,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:action>runandgun #arcadeboard:konami #search:tate>cw #lang:en #mamerom:tricktrp>labyrunr,efe0991747acf59c4ef3b5f2c436cfb9,174bb863daad6fb300ac43a2f6239da44bb991de,4b68d180cd91b203bc7edaebce06bd38a5147c02337cd4510bc5912a6a6394a7,ad022f7f1cc6a99637276f2131d08f5e13fb393916ecf4ac070e1ee39853740758ec2cdc6b4a05cf586b4c4575c4827719de5b222683180e1d55ed084e733dd3
Labyrinth Runner,=,Labyrinth Runner,=,labyrinthrunner,World,1987,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:action>runandgun #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mamerom:tricktrp>labyrunrf,efe0991747acf59c4ef3b5f2c436cfb9,174bb863daad6fb300ac43a2f6239da44bb991de,4b68d180cd91b203bc7edaebce06bd38a5147c02337cd4510bc5912a6a6394a7,ad022f7f1cc6a99637276f2131d08f5e13fb393916ecf4ac070e1ee39853740758ec2cdc6b4a05cf586b4c4575c4827719de5b222683180e1d55ed084e733dd3
Labyrinth Runner,=,Labyrinth Runner,=,labyrinthrunner,World,1987,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:action>runandgun #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:tricktrp>labyrunrk,efe0991747acf59c4ef3b5f2c436cfb9,174bb863daad6fb300ac43a2f6239da44bb991de,4b68d180cd91b203bc7edaebce06bd38a5147c02337cd4510bc5912a6a6394a7,ad022f7f1cc6a99637276f2131d08f5e13fb393916ecf4ac070e1ee39853740758ec2cdc6b4a05cf586b4c4575c4827719de5b222683180e1d55ed084e733dd3
Trick Trap: 1771,=,Trick Trap: 1771,=,labyrinthrunner,World,1988-01,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:action>runandgun #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:tricktrp,efe0991747acf59c4ef3b5f2c436cfb9,174bb863daad6fb300ac43a2f6239da44bb991de,4b68d180cd91b203bc7edaebce06bd38a5147c02337cd4510bc5912a6a6394a7,ad022f7f1cc6a99637276f2131d08f5e13fb393916ecf4ac070e1ee39853740758ec2cdc6b4a05cf586b4c4575c4827719de5b222683180e1d55ed084e733dd3
Main Stadium,Main Stadium メインスタジアム,Main Stadium,Main Stadium メインスタジアム,mainstadium,Japan,1989-06,Konami,Konami,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>baseball #arcadeboard:konami #lang:ja #mamerom:bottom9>mstadium,777194ba522b62eff281b08aac45dd33,e82dc3185296ee2eba4b163e0d28f13c67e16e54,16574ddb1c55c06e64d5973147f31c0e7728ae5ecd55ca8cebcab93880ade010,87c3d00fed144615c1f036b02198c2be95ffdb785f89ef7b99db6a884ab902f42b0730760dade225bf9e35b209d76236032874f389777a86bdd9842815a26af1
Bottom of the Ninth,=,Bottom of the Ninth,=,mainstadium,World,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>baseball #arcadeboard:konami #set:1 #lang:en #mamerom:bottom9>bottom9n,777194ba522b62eff281b08aac45dd33,e82dc3185296ee2eba4b163e0d28f13c67e16e54,16574ddb1c55c06e64d5973147f31c0e7728ae5ecd55ca8cebcab93880ade010,87c3d00fed144615c1f036b02198c2be95ffdb785f89ef7b99db6a884ab902f42b0730760dade225bf9e35b209d76236032874f389777a86bdd9842815a26af1
Bottom of the Ninth,=,Bottom of the Ninth,=,mainstadium,World,1989,Konami,Konami,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>baseball #arcadeboard:konami #set:2 #lang:en #mameparent #mamerom:bottom9,777194ba522b62eff281b08aac45dd33,e82dc3185296ee2eba4b163e0d28f13c67e16e54,16574ddb1c55c06e64d5973147f31c0e7728ae5ecd55ca8cebcab93880ade010,87c3d00fed144615c1f036b02198c2be95ffdb785f89ef7b99db6a884ab902f42b0730760dade225bf9e35b209d76236032874f389777a86bdd9842815a26af1
Majū no Ōkoku,魔獣の王国,Majū no Ōkoku,魔獣の王国,majuunooukoku,Japan,1987-10-14,Konami,Konami,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:konami>twin16 #lang:en #mamerom:devilw>majuu,95454b74518c9d3856eabc2a4cdb4b0b,26adeb78ab70fad3beea11e70eb3121b97882ee1,b161b9a6c63eb37307091329a68de641dc2c645ab82c327f6978f0561a5d8518,f5911a1d00f71595d494b509e4010deb0d9e65242d4faf87b1b9c6be28fa8126adbcb5243058224f0fc14ba93ca872f02949c6d16849a57057fd3a6eb7a03d42
Dark Adventure,=,Dark Adventure,=,majuunooukoku,USA,1987-05-22,Konami,Konami,#input:joystick>8:buttons>3 #players:3:coop #genre:action>runandgun #arcadeboard:konami>twin16 #lang:en #mamerom:devilw>darkadv,95454b74518c9d3856eabc2a4cdb4b0b,26adeb78ab70fad3beea11e70eb3121b97882ee1,b161b9a6c63eb37307091329a68de641dc2c645ab82c327f6978f0561a5d8518,f5911a1d00f71595d494b509e4010deb0d9e65242d4faf87b1b9c6be28fa8126adbcb5243058224f0fc14ba93ca872f02949c6d16849a57057fd3a6eb7a03d42
Devil World,=,Devil World,=,majuunooukoku,Europe,1987-10,Konami,Konami,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:konami>twin16 #lang:en #mameparent #mamerom:devilw,95454b74518c9d3856eabc2a4cdb4b0b,26adeb78ab70fad3beea11e70eb3121b97882ee1,b161b9a6c63eb37307091329a68de641dc2c645ab82c327f6978f0561a5d8518,f5911a1d00f71595d494b509e4010deb0d9e65242d4faf87b1b9c6be28fa8126adbcb5243058224f0fc14ba93ca872f02949c6d16849a57057fd3a6eb7a03d42
Manhattan 24 Bunsho: N.Y.151・Nishi・Dai 100 Street,マンハッタン24分署 N.Y.151・西・第100ストリート,Manhattan 24 Bunsho: New York City 151・Nishi・Dai 100 Street,マンハッタン24分署 New York City 151・西・第100ストリート,manhattannijuuyonbunshonewyorkcityhyakugojuuichinishidaihyakustreet,Japan,1986,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:acton>runandgun #arcadeboard:konami #lang:en #mamerom:jailbrek>manhatan,ca4d985c48b98b45dfe7c8958916281b,ab7a61e7b644f005e54f2c173dbb4ae59b2d8af9,54484ab666b6b7c3de82505824d936455782c46e074043cb0b3fcf979ea4bc66,fa561ab984ce5dbaad018517bd4e4ff992ababf8a211bd2b8f0952c962966057cc8bbe0c9ac46b0dc9171f90c90312a64617ab892aa30cf05093c268b38fb49e
JailBreak,=,Jail Break,=,manhattannijuuyonbunshonewyorkcityhyakugojuuichinishidaihyakustreet,World,1986,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:acton>runandgun #arcadeboard:konami #lang:en #mameparent #mamerom:jailbrek,ca4d985c48b98b45dfe7c8958916281b,ab7a61e7b644f005e54f2c173dbb4ae59b2d8af9,54484ab666b6b7c3de82505824d936455782c46e074043cb0b3fcf979ea4bc66,fa561ab984ce5dbaad018517bd4e4ff992ababf8a211bd2b8f0952c962966057cc8bbe0c9ac46b0dc9171f90c90312a64617ab892aa30cf05093c268b38fb49e
JailBreak,=,Jail Break,=,manhattannijuuyonbunshonewyorkcityhyakugojuuichinishidaihyakustreet,,1986,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:acton>runandgun #arcadeboard:konami #lang:en #unlicensed:bootleg #mamerom:jailbrek>jailbrekb,ca4d985c48b98b45dfe7c8958916281b,ab7a61e7b644f005e54f2c173dbb4ae59b2d8af9,54484ab666b6b7c3de82505824d936455782c46e074043cb0b3fcf979ea4bc66,fa561ab984ce5dbaad018517bd4e4ff992ababf8a211bd2b8f0952c962966057cc8bbe0c9ac46b0dc9171f90c90312a64617ab892aa30cf05093c268b38fb49e
Mariner,=,Mariner,=,mariner,World,1981,Amenip,Amenip,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:mariner,6cfbb344cf2e5f64eb716e1c2db12ac8,afd6a14612c217acb2f8a433e0c7dcd14f3adc66,daf4a3a3cccccdca38801c18523e9bd1a3d19c1911e4d4e61d10b7b494884c3d,f9ce12c2c91f51a54afc28dbd630318f5b34da431d1dfcccbeaf2fc24f39872727e907de757ecd8ea7b7bdb37a1c51e708c8fa6f56cccd361c3e80381223a1ae
800 Fathoms,=,800 Fathoms,=,mariner,USA,1982-01,Amenip,U.S.Billiards,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mamerom:mariner>800fatha,6cfbb344cf2e5f64eb716e1c2db12ac8,afd6a14612c217acb2f8a433e0c7dcd14f3adc66,daf4a3a3cccccdca38801c18523e9bd1a3d19c1911e4d4e61d10b7b494884c3d,f9ce12c2c91f51a54afc28dbd630318f5b34da431d1dfcccbeaf2fc24f39872727e907de757ecd8ea7b7bdb37a1c51e708c8fa6f56cccd361c3e80381223a1ae
800 Fathoms,=,800 Fathoms,=,mariner,USA,1982,Amenip,U.S.Billiards,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:mariner>800fath,6cfbb344cf2e5f64eb716e1c2db12ac8,afd6a14612c217acb2f8a433e0c7dcd14f3adc66,daf4a3a3cccccdca38801c18523e9bd1a3d19c1911e4d4e61d10b7b494884c3d,f9ce12c2c91f51a54afc28dbd630318f5b34da431d1dfcccbeaf2fc24f39872727e907de757ecd8ea7b7bdb37a1c51e708c8fa6f56cccd361c3e80381223a1ae
Max Mile,Max Mile マクス・マイル,Max Mile,=,maxmile,Japan,1984,Konami,Konami,#input:buttons>2 #players:2:alt #genre:action #arcadeboard:konami #lang:ja,,,,
Mega Zone,=,Mega Zone,=,megazone,USA,1983,Konami,Kosuka/Interlogic,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mamerom:megazone>megazonea,f03410debb0792c3b24bb722353c3a30,e6fd0c4af0d0365dc581ef64be88961eb0c19912,3714f20cb504e7731135b37208a2181faee1291c99fa4a59c236ee616130e4f6,6ee28d678ee7cedccba29b61bb8008ee813dbe16c27ec0a209a874e643656f288ab430900131650ef8e90e8fc25c1ea2f6cea36e41362e12fce8841bb1ab69e0
Mega Zone,=,Mega Zone,=,megazone,USA,1983,Konami,Kosuka/Interlogic,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:megazone>megazoneb,f03410debb0792c3b24bb722353c3a30,e6fd0c4af0d0365dc581ef64be88961eb0c19912,3714f20cb504e7731135b37208a2181faee1291c99fa4a59c236ee616130e4f6,6ee28d678ee7cedccba29b61bb8008ee813dbe16c27ec0a209a874e643656f288ab430900131650ef8e90e8fc25c1ea2f6cea36e41362e12fce8841bb1ab69e0
Mega Zone,=,Mega Zone,=,megazone,USA,1983,Konami,Kosuka/Interlogic,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #set:3 #lang:en #mamerom:megazone>megazoneh,f03410debb0792c3b24bb722353c3a30,e6fd0c4af0d0365dc581ef64be88961eb0c19912,3714f20cb504e7731135b37208a2181faee1291c99fa4a59c236ee616130e4f6,6ee28d678ee7cedccba29b61bb8008ee813dbe16c27ec0a209a874e643656f288ab430900131650ef8e90e8fc25c1ea2f6cea36e41362e12fce8841bb1ab69e0
Mega Zone,=,Mega Zone,=,megazone,Japan,1983-03,Konami,Konami,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #set:4 #lang:en #mamerom:megazone>megazonei,f03410debb0792c3b24bb722353c3a30,e6fd0c4af0d0365dc581ef64be88961eb0c19912,3714f20cb504e7731135b37208a2181faee1291c99fa4a59c236ee616130e4f6,6ee28d678ee7cedccba29b61bb8008ee813dbe16c27ec0a209a874e643656f288ab430900131650ef8e90e8fc25c1ea2f6cea36e41362e12fce8841bb1ab69e0
Mega Zone,=,Mega Zone,=,megazone,USA,1983,Konami,Kosuka/Interlogic,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #set:5 #lang:en #mamerom:megazone>megazonej,f03410debb0792c3b24bb722353c3a30,e6fd0c4af0d0365dc581ef64be88961eb0c19912,3714f20cb504e7731135b37208a2181faee1291c99fa4a59c236ee616130e4f6,6ee28d678ee7cedccba29b61bb8008ee813dbe16c27ec0a209a874e643656f288ab430900131650ef8e90e8fc25c1ea2f6cea36e41362e12fce8841bb1ab69e0
Mega Zone,=,Mega Zone,=,megazone,World,1983,Konami,Konami,#input:joystick>8:buttons>1 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #set:6 #lang:en #mameparent #mamerom:megazone,f03410debb0792c3b24bb722353c3a30,e6fd0c4af0d0365dc581ef64be88961eb0c19912,3714f20cb504e7731135b37208a2181faee1291c99fa4a59c236ee616130e4f6,6ee28d678ee7cedccba29b61bb8008ee813dbe16c27ec0a209a874e643656f288ab430900131650ef8e90e8fc25c1ea2f6cea36e41362e12fce8841bb1ab69e0
M.I.A.: Missing in Action,M.I.A. エム・アイ・エー Missing in Action,M.I.A.: Missing in Action,=,miamissinginaction,Japan,1989-01,Konami,Konami,#input:joystick>8:buttons>3 #players:2:coop #genre:action>hackandslash>runandgun #arcadeboard:konami>twin16 #lang:en #mamerom:mia>miaj,cfcc2d7f6fdff9ea5cf75538fa5a6cb9,7b2509cb92cb93bf1adcfb81afa06cb8b6940309,cb0bc10f31ba63a1f5edad5dbd0eacc9999b923d962da8ad011047a1014a93bb,c8161d5bffd8db7f0b81f92f5dcfc178a464998ea20dcd986469e4b10668b75b51397c429991910f002b2c7ec7248fb753aa637af88d0b4c032a2a328b7008e1
M.I.A.: Missing in Action,=,M.I.A.: Missing in Action,=,miamissinginaction,World,1989-01,Konami,Konami,#input:joystick>8:buttons>3 #players:2:coop #genre:action>hackandslash>runandgun #arcadeboard:konami #set:1 #lang:en #mamerom:mia>mia2,cfcc2d7f6fdff9ea5cf75538fa5a6cb9,7b2509cb92cb93bf1adcfb81afa06cb8b6940309,cb0bc10f31ba63a1f5edad5dbd0eacc9999b923d962da8ad011047a1014a93bb,c8161d5bffd8db7f0b81f92f5dcfc178a464998ea20dcd986469e4b10668b75b51397c429991910f002b2c7ec7248fb753aa637af88d0b4c032a2a328b7008e1
M.I.A.: Missing in Action,=,M.I.A.: Missing in Action,=,miamissinginaction,World,1989-01,Konami,Konami,#input:joystick>8:buttons>3 #players:2:coop #genre:action>hackandslash>runandgun #arcadeboard:konami #set:2 #lang:en #mameparent #mamerom:mia,cfcc2d7f6fdff9ea5cf75538fa5a6cb9,7b2509cb92cb93bf1adcfb81afa06cb8b6940309,cb0bc10f31ba63a1f5edad5dbd0eacc9999b923d962da8ad011047a1014a93bb,c8161d5bffd8db7f0b81f92f5dcfc178a464998ea20dcd986469e4b10668b75b51397c429991910f002b2c7ec7248fb753aa637af88d0b4c032a2a328b7008e1
Mr. Goemon,Mr. 五右衛門 ミスターごえもん,Mr. Goemon,Mr. 五右衛門 Goemon,mistergoemon,Japan,1986-05,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:action>hackandslash #arcadeboard:konami #lang:en #mameparent #mamerom:mrgoemon,3ab191ee6e577dc274f4425afc973c97,cc940cefcaf967c3ed9b24b43ff6083c933efcf6,9ef805d6d70df8cc2196b5c5557b80a079ece42d1f7137ae28ab117fbe887a98,67a5f86be422bc693e14a118c020e81a0de86ffd99279957818c029562ba26b1f7a615868a6f82b967bba107b2d3344c95deb1558544a4dbd0fb6edecf0bfa0c
New Sinbad 7,=,New Sinbad 7,=,newsinbad7,USA,1982-11,Artic,ATW,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze:shmup #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mameparent #mamerom:newsin7,e57e3750ef4389091e63e906dd99b29d,10e73f9a9b40b3fc12b7bc75bd639f75f2da3199,a9bd633423ef2e8268ab14d4545c63354a7dac7519e71afca4c69d7120133629,53514d8078b991a04f7e5261c1eabd7ba09a10aa2b61ac76e1641f8b358e9ed45abeebe41583a32f8a92a5141d6568ef2cc1f60e32e5a076b0c3f3317cec6a23
New Sinbad 7,=,New Sinbad 7,=,newsinbad7,USA,1983,Artic,ATW,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze:shmup #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:newsin7>newsin7a,e57e3750ef4389091e63e906dd99b29d,10e73f9a9b40b3fc12b7bc75bd639f75f2da3199,a9bd633423ef2e8268ab14d4545c63354a7dac7519e71afca4c69d7120133629,53514d8078b991a04f7e5261c1eabd7ba09a10aa2b61ac76e1641f8b358e9ed45abeebe41583a32f8a92a5141d6568ef2cc1f60e32e5a076b0c3f3317cec6a23
Nyan Nyan Panic,にゃんにゃんパニック,Nyan Nyan Panic,にゃんにゃんパニック,nyannyanpanic,Japan,1988-08,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:action>maze #arcadeboard:konami>gx400 #lang:ja #mamerom:kittenk>nyanpani,a19404f1473ce909ec0d1e4a9a7b99bc,cc5dfaf1a788d2f40daf35f7f2cefb10163cd429,38b28ee0960152c4242fbd77e6eb017425b8c0e6bb2768e5e5708cbf617477c6,09c76099680e12eeeacecbd5c7d175a6ab39e23336bb503b4e456337a22f53384c7716b427e9e1685ead40f50f4b2a6d15222e13f1586a435117f07a434fb8ad
Kitten Kaboodle,=,Kitten Kaboodle,=,nyannyanpanic,World,1988-08,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:action>maze #arcadeboard:konami>gx400 #lang:en #mameparent #mamerom:kittenk,a19404f1473ce909ec0d1e4a9a7b99bc,cc5dfaf1a788d2f40daf35f7f2cefb10163cd429,38b28ee0960152c4242fbd77e6eb017425b8c0e6bb2768e5e5708cbf617477c6,09c76099680e12eeeacecbd5c7d175a6ab39e23336bb503b4e456337a22f53384c7716b427e9e1685ead40f50f4b2a6d15222e13f1586a435117f07a434fb8ad
Pandora's Palace,=,Pandora's Palace,=,pandoraspalace,USA,1984-02,Konami,Interlogic,#input:joystick>4:buttons>1 #players:2:alt #genre:action>platformer #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:pandoras,56b2bb7beb8f161a6a1ea9546c1762d2,dcf66db647dd7a57c82a63722f6d1983c5e6ce8c,d721ca4763e37ae291748fa3d578de07dc358e6daff999f5c6812cedc7483a07,030cc80b9a003360fa9d08900ebf9fe7cbeea37b5fe48b03eedb72f831138302a4fa7e0e7a54241bab64d5f7aeaaf89a65b1f1cd90abf929695f0a7bc72ac5b8
Pooyan,Pooyan プーヤン,Pooyan,=,pooyan,Japan,1982-10,Konami,Konami,#input:joystick>2v:buttons>1 #players:2:alt #genre:shmup #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:pooyan,9d4a78bed292edf2f07e16dfbc833d28,d67ab5143fa374c24d25faabfd916612131abf4c,3e0d3337827f6da907dbdbb1e95cd666bcb80d067a9a58cfa0636d60fdad67b1,7fd7584ecd87234b2d1835c4f6a240d0400cede166039abaeb1b1bd959923e024c82148a4645508e00bbb43b6de964d3cdba6748ffc8e3c9238724583081f3b8
Pooyan,=,Pooyan,=,pooyan,USA,1982-12,Konami,Stern,#input:joystick>2v:buttons>1 #players:2:alt #genre:shmup #arcadeboard:konami #search:tate>cw #lang:en #mamerom:pooyan>pooyans,9d4a78bed292edf2f07e16dfbc833d28,d67ab5143fa374c24d25faabfd916612131abf4c,3e0d3337827f6da907dbdbb1e95cd666bcb80d067a9a58cfa0636d60fdad67b1,7fd7584ecd87234b2d1835c4f6a240d0400cede166039abaeb1b1bd959923e024c82148a4645508e00bbb43b6de964d3cdba6748ffc8e3c9238724583081f3b8
Pootan,Pootan プータン,Pootan,=,pooyan,Japan,1983,Konami,,#input:joystick>2v:buttons>1 #players:2:alt #genre:shmup #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:pooyan>pootan,9d4a78bed292edf2f07e16dfbc833d28,d67ab5143fa374c24d25faabfd916612131abf4c,3e0d3337827f6da907dbdbb1e95cd666bcb80d067a9a58cfa0636d60fdad67b1,7fd7584ecd87234b2d1835c4f6a240d0400cede166039abaeb1b1bd959923e024c82148a4645508e00bbb43b6de964d3cdba6748ffc8e3c9238724583081f3b8
Quarth,Quarth クォース,Quarth,Quarth クォース,quarth,Japan,1989-10,Konami,Konami,#input:joystick>3:buttons>1 #players:2:coop:vs #genre:puzzle>drop #arcadeboard:konami #lang:ja #mamerom:blockhl>quarth,781af44cf217a8317ae970270b4fe5a5,a57154a1c6ff6251def358d4030816b6e83f5ab6,4484e969dacf1c1d4628bb5635be0d54db1134b5268eb631fcaed95dc1f1b48d,e7d6f57d34a14cc088ac0f488dd11a6470eadb5460d4c0707c956980608e50f439088de6c41b473d2473d4426886d5a9ed88e6004720adcf26ec6101ec98f839
Block Hole,=,Block Hole,=,quarth,World,1989,Konami,Konami,#input:joystick>3:buttons>1 #players:2:coop:vs #genre:puzzle>drop #arcadeboard:konami>twin16 #lang:en #mameparent #mamerom:blockhl,781af44cf217a8317ae970270b4fe5a5,a57154a1c6ff6251def358d4030816b6e83f5ab6,4484e969dacf1c1d4628bb5635be0d54db1134b5268eb631fcaed95dc1f1b48d,e7d6f57d34a14cc088ac0f488dd11a6470eadb5460d4c0707c956980608e50f439088de6c41b473d2473d4426886d5a9ed88e6004720adcf26ec6101ec98f839
Ring no Ōja,リングの王者,Ring no Ōja,リングの王者,ringnoouja,Japan,1988-06,Konami,Konami,#input:joystick>8:buttons>2 #players:2:vs #genre:fighting:sports>wrstling #arcadeboard:konami #lang:en #mamerom:mainevt>mainevto,ebd74abaf0da40d2654bdc59075ad503,394c187c540c1dd5c491aa988f8bc4e7325ab740,7b26c91dcc2cc871c0633de6c25dd7e036fb04f7d7453c08e49101ff84132622,adcc2f94f6288f66b90bc8e54a090d41eb283267adc91ffab129fec0b594cca2e97c99151071cb0cbd15dce3383c7a920e63499a4ed22eba0dab5bca7e20fe71
The Main Event,=,The Main Event,=,ringnoouja,World,1988-07,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop:vs #genre:fighting:sports>wrstling #arcadeboard:konami #set:1 #lang:en #mamerom:mainevt>mainevto,ebd74abaf0da40d2654bdc59075ad503,394c187c540c1dd5c491aa988f8bc4e7325ab740,7b26c91dcc2cc871c0633de6c25dd7e036fb04f7d7453c08e49101ff84132622,adcc2f94f6288f66b90bc8e54a090d41eb283267adc91ffab129fec0b594cca2e97c99151071cb0cbd15dce3383c7a920e63499a4ed22eba0dab5bca7e20fe71
The Main Event,=,The Main Event,=,ringnoouja,World,1988-07,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop:vs #genre:fighting:sports>wrstling #arcadeboard:konami #set:2 #lang:en #mamerom:mainevt>mainevt2p,ebd74abaf0da40d2654bdc59075ad503,394c187c540c1dd5c491aa988f8bc4e7325ab740,7b26c91dcc2cc871c0633de6c25dd7e036fb04f7d7453c08e49101ff84132622,adcc2f94f6288f66b90bc8e54a090d41eb283267adc91ffab129fec0b594cca2e97c99151071cb0cbd15dce3383c7a920e63499a4ed22eba0dab5bca7e20fe71
The Main Event,=,The Main Event,=,ringnoouja,World,1988-07,Konami,Konami,#input:joystick>8:buttons>2 #players:4:coop:vs #genre:fighting:sports>wrstling #arcadeboard:konami #set:3 #lang:en #mameparent #mamerom:mainevt,ebd74abaf0da40d2654bdc59075ad503,394c187c540c1dd5c491aa988f8bc4e7325ab740,7b26c91dcc2cc871c0633de6c25dd7e036fb04f7d7453c08e49101ff84132622,adcc2f94f6288f66b90bc8e54a090d41eb283267adc91ffab129fec0b594cca2e97c99151071cb0cbd15dce3383c7a920e63499a4ed22eba0dab5bca7e20fe71
